title,caption,image_url,date
"Saturn - Tethys from 594,000 kilometers (368,000 miles) Away","Voyager 2 obtained this image of Tethys on Aug. 25, when the spacecraft was 594,000 kilometers (368,000 miles) from this satellite of Saturn. This photograph was compiled from images taken through the violet, clear and green filters of Voyager's narrow-angle camera. Tethys shows two distinct types of terrain--bright, densely cratered regions; and relatively dark, lightly cratered planes that extend in a broad belt across the satellite. The densely cratered terrain is believed to be part of the ancient crust of the satellite; the lightly cratered planes are thought to have been formed later by internal processes. Also clearly seen is a trough that runs parallel to the terminator (the day-night boundary, seen at right). This trough is an extension of the huge canyon system Voyager 1 saw last fall. This system extends nearly two-thirds the distance around Tethys.",https://photojournal.jpl.nasa.gov/jpeg/PIA01392.jpg,1999-08-30
Miranda - Highest Resolution Color Picture,"This color composite of the Uranian satellite Miranda was taken by Voyager 2 on Jan. 24, 1986, from a distance of 147,000 kilometers (91,000 miles). This picture was constructed from images taken through the narrow-angle camera's green, violet and ultraviolet filters. It is the best color view of Miranda returned by Voyager. Miranda, just 480 km (300 mi) across, is the smallest of Uranus' five major satellites. Miranda's regional geologic provinces show very well in this view of the southern hemisphere, imaged at a resolution of 2.7 km (1.7 mi). The dark- and bright-banded region with its curvilinear traces covers about half of the image. Higher-resolution pictures taken later show many fault valleys and ridges parallel to these bands. Near the terminator (at right), another system of ridges and valleys abuts the banded terrain; many impact craters pockmark the surface in this region. The largest of these are about 30 km (20 mi) in diameter; many more lie in the range of 5 to 10 km (3 to 6 mi) in diameter.",https://photojournal.jpl.nasa.gov/jpeg/PIA00042.jpg,1986-01-24
Limb clouds over Triton,Limb clouds over Triton's south polar cap. Image is stretched to enhance the limb clouds and surface features. The image shows the cloud on the west limb that extends about 100 km along the limb and appears detached over much of its length.,https://photojournal.jpl.nasa.gov/jpeg/PIA02203.jpg,1999-08-01
Satellite 1989N2,"These Voyager 2 images of satellite 1989N2 at a resolution of 4.2 kilometers (2.6 miles) per pixel reveal it to be and irregularly shaped, dark object. The satellite appears to have several craters 30 to 50 kilometers (18.5 to 31 miles) across. The irregular outline suggests that this moon has remained cold and rigid throughout much of its history. It is about 210 by 190 kilometers (130 by 118 miles), about half the size of 1989N1. It has a low albedo surface reflecting about 5 percent of the incident light.",https://photojournal.jpl.nasa.gov/jpeg/PIA02206.jpg,1999-08-08
Neptune’s Rings,"This wide-angle Voyager 2 image, taken through the camera's clear filter, is the first to show Neptune's rings in detail. The two main rings, about 53,000 km (33,000 miles) and 63,000 km (39,000 miles) from Neptune, are 5 to 10 times brighter than in earlier images. The difference is due to lighting and viewing geometry. In approach images, the rings were seen in light scattered backward toward the spacecraft at a 15-degree phase angle. However, this image was taken at a 135-degree phase angle as Voyager left the planet. That geometry is ideal for detecting microscopic particles that forward-scatter light preferentially. The fact that Neptune's rings are so much brighter at that angle means the particle-size distribution is quite different from most of Uranus' and Saturn's rings, which contain fewer dust-size grains. However, a few components of the Saturnian and Uranian ring systems exhibit forward-scattering behavior: The F ring and the Encke Gap ringlet at Saturn, and 1986U1R at Uranus. They are also narrow, clumpy ringlets with kinks, and are associated with nearby moonlets too small to detect directly. In this image, the main clumpy arc, composed of three features each about 6 to 8 degrees long, is clearly seen. This image was obtained when Voyager was 1.1 million km (683,000 miles) from Neptune. Exposure time was 111seconds.",https://photojournal.jpl.nasa.gov/jpeg/PIA02207.jpg,1999-08-08
Neptune’s Bright Crescent,"Neptune's bright crescent taken in six filters (from bottom to top: UV, violet, blue, clear, green, orange) on 31.3 August 1989. The images were shuttered in temporal order: violet, blue, UV, clear, green, orange. These images how the bright core of D2, the south polar feature, and the symmetric structure immediately surrounding the south pole. The relatively high contrast of the features in these images indicates that they extend above most of the scattering haze and absorbing methate gas in Neptune's atmosphere. [Image processing by D. A. Alexander]",https://photojournal.jpl.nasa.gov/jpeg/PIA02204.jpg,1989-08-03
Neptune,"This image of the planet Neptune was taken by the Voyager 2spacecraft on January 23, 1989, about seven months before its scheduled August 25 encounter. The spacecraft was 310 million kilometers (192 million miles) from the planet, looking from 34 degrees south of Neptune's equator through the ""clear"" filter. Similar images from Earth-based telescopes had shown a featureless disk, through red filters, chosen to mark methane gas, revealed irregular-shaped features associated with high-altitude hazes. The Voyager data reveal cloud structure at lower altitudes where the circulation is apparently arranged in parallel east-west bands, as is the case on Jupiter, Saturn, and Uranus. In the original image, the bright bands are about 10 percent brighter than the dark band circling the South pole. This is about the same contrast shown by Saturn, and ten times more than Uranus. The brightening and sawtooth edge around the right side are artifacts of the data processing.",https://photojournal.jpl.nasa.gov/jpeg/PIA02205.jpg,1989-01-23
Triton,"Voyager 2 took this picture of Neptune's largest satellite,Triton, from less than 80,000 km (50,000 miles). The image shows an area in Triton's northern hemisphere. The Sun is just above the horizon, so features cast shadows that accentuate height differences. The large, smooth area in the right-hand side of the image shows a single, fresh, impact crater. Otherwise there is no evidence of impacts such as those that have pocked the faces of most of the satellites Voyager 2 has visited. Many low cliffs in the area, bright where they face the Sun, and when they face away from it, suggest and intricate history for Triton. The cliffs might be due either to melting of surface materials or, possibly, caused by unusual fluid materials that flowed sometime in Triton's past.",https://photojournal.jpl.nasa.gov/jpeg/PIA02208.jpg,1999-08-08
Neptune,"These pictures of Neptune were obtained by Voyager 2 on April 26,1989, at a distance of 176 million kilometers (109 million miles). At the center of the Neptune disc, each pixel covers a square 4 degrees by 4 degrees in latitude. (Each Voyager image contains 800 pixels, picture elements, per line and 800 lines.) Resolution here was 3256 kilometers (2020 miles) per line pair. The violet, clear and orange filters of Voyager's narrow-angle camera were used to produce the color pictures. Image processing enhances contrast of the features. The picture on the right was taken five hours after that at left, during which time the planet rotated 100 degrees. The dark spot visible in the left picture appeared in clear filter images obtained three months earlier. A much brighter, white spot, prominent in the earlier images, has now apparently faded. The white spot near the south pole in the right picture is new. It was visible only faintly in a picture taken 18 hours earlier at the same longitude. This evidence of dynamic activity was unexpected in Neptune's atmosphere because Neptune receives only one-tenth of one percent as much solar energy as does the Earth.",https://photojournal.jpl.nasa.gov/jpeg/PIA02209.jpg,1989-04-26
Neptune Great Dark Spot in High Resolution,"This photograph shows the last face on view of the Great Dark Spot that Voyager will make with the narrow angle camera. The image was shuttered 45 hours before closest approach at a distance of 2.8 million kilometers (1.7 million miles). The smallest structures that can be seen are of an order of 50 kilometers (31 miles). The image shows feathery white clouds that overlie the boundary of the dark and light blue regions. The pinwheel (spiral) structure of both the dark boundary and the white cirrus suggest a storm system rotating counterclockwise. Periodic small scale patterns in the white cloud, possibly waves, are short lived and do not persist from one Neptunian rotation to the next. This color composite was made from the clear and green filters of the narrow-angle camera.",https://photojournal.jpl.nasa.gov/jpeg/PIA00052.jpg,1999-08-30
Uranus - Montage of Uranus’ Five Largest Satellites,"Montage of Uranus' five largest satellites. From top to bottom in order of decreasing distance from Uranus are Oberon, Titania, Umbriel, Ariel, and Miranda. Images are presented to show correct relative sizes and brightness. Coverage is incomplete for Miranda and Ariel; gray circles depict missing areas.",https://photojournal.jpl.nasa.gov/jpeg/PIA01361.jpg,1999-08-20
Crescents of Neptune and Triton,"This dramatic view of the crescents of Neptune and Triton was acquired by Voyager 2 approximately 3 days, 6 and one-half hours after its closest approach to Neptune (north is to the right). The spacecraft is now plunging southward at an angle of 48 degrees to the plane of the ecliptic. This direction, combined with the current season of southern summer in the Neptune system, gives this picture its unique geometry. The spacecraft was at a distance of 4.86 million kilometers (3 million miles) from Neptune when these images were shuttered so the smallest detail discernible is approximately 90 kilometers (56 miles). Color was produced using images taken through the narrow-angle camera's clear, orange and green filters. Neptune does not appear as blue from this viewpoint because the forward scattering nature of its atmosphere is more important than its absorption of red light at this high phase angle (134 degrees).",https://photojournal.jpl.nasa.gov/jpeg/PIA02215.jpg,1999-08-23
Triton,"This false color image of Triton is a composite of images taken through the violet, green and ultraviolet filters. The image was taken early on Aug. 25, 1989 when Voyager 2 was about 190,000 kilometers (118,000 miles) from Triton's surface. The smallest visible features are about 4 kilometers (2.5 miles) across. The image shows a geologic boundary between completely dark materials and patchy light/dark materials. A layer of pinkish material stretches across the center of the image. The pinkish layer must be thin because underlying albedo patterns show through. Several features appear to be affected by the thin atmosphere; the elongated dark streaks may represent particulate materials blown in the same direction by prevailing winds, and the white material may be frost deposits. Other features appear to be volcanic deposits including the smooth, dark materials alongside the long, narrow canyons. The streaks themselves appear to originate from very small circular sources, some of which are white, like the source of the prominent streak near the center of the image. The sources may be small volcanic vents with fumarolic-like activity. The colors may be due to irradiated methane, which is pink to red, and nitrogen, which is white.",https://photojournal.jpl.nasa.gov/jpeg/PIA02214.jpg,1989-08-25
Miranda,Mosaic of high-resolution images of Miranda. One wide-angle and eight narrow-angle camera images of Miranda were combined in this view. The controlled mosaic was transformed to an orthographic view centered on the south pole. The trapezoidal region (about 200 km on a side) occurs near the south pole and is located near the center of the mosaic. The trapezoid's outer boundary and its internal patterns of ridges and band of contrasting albedo display numerous sharp corners.,https://photojournal.jpl.nasa.gov/jpeg/PIA02217.jpg,1999-08-24
Triton Mosaic,"Mosaic of Triton constructed from 16 individual images. After globally minimizing the camera pointing errors, the frames we reprocessed by map projections, photometric function removal and placement in the mosaic.",https://photojournal.jpl.nasa.gov/jpeg/PIA02216.jpg,1999-08-25
Triton,"Voyager 2 obtained this color image of Triton at a distance of 4 million kilometers (2.5 million miles) at 1 a.m. PDT on Aug. 22, 1989. The picture was made by combining images taken through the green, clear and violet filters. The smallest features seen are about 74 kilometers (46 miles) across. The south pole of Triton is currently tipped toward the sun and it is summer in the southern hemisphere. The south pole is located about a quarter of the way up from the bottom of the image. The bright band near the top of the image nearly coincides with the equator of Triton. One prominent and several smaller bright, wispy streaks extend from the band into the darker northern hemisphere. The prominent wispy streak shows a bluish-white color while the darker northern hemisphere is reddish in color. This may indicate that the streak is freshly deposited frost while the red color in the northern hemisphere may result from methane frost that has been darkened by radiation. Individual markings appear to rotate with the satellite and retain their shapes indicating they are indeed surface features and not in the tenuous atmosphere.",https://photojournal.jpl.nasa.gov/jpeg/PIA02211.jpg,1989-08-22
Neptune,"This contrast enhanced color picture of Neptune was acquired by Voyager 2 at a range of 14.8 million kilometers (9.2 million miles) on August 14, 1989. It was produced from images taken through the orange, green and violet filters of Voyager's narrow angle camera. As Voyager 2 approaches Neptune, rapidly increasing image resolution is revealing striking new details in the planet's atmosphere, and this picture shows features as small as a few hundred kilometers in extent. Bright, wispy ""cirrus type"" clouds are seen overlying the Great Dark Spot (GDS) at its southern (lower) margin and over its northwest (upper left) boundary. This is the first evidence that the GDS lies lower in the atmosphere than these bright clouds, which have remained in its vicinity for several months. Increasing detail in global banding and in the south polar region can also be seen; a smaller dark spot at high southern latitudes is dimly visible near the limb at lower left.",https://photojournal.jpl.nasa.gov/jpeg/PIA02210.jpg,1989-08-14
The Limb of Triton,"This natural color image of the limb of Triton was taken early in the morning of Aug. 25 1989, when the Voyager 2 spacecraft was at a distance of about 210,000 kilometers (128,000 miles) from the icy satellite. The largest surface features visible area about 3 miles across. The picture is a composite of images taken through the violet, green and clear filters. The image shows a geologic boundary between a rough, pitted surface to the right and a smoother surface to the left. The change between surface types is gradual. The image also shows a color boundary between pinkish material in the upper part of the image and whiter material in the lower part. The geologic and color boundaries are not the same. That implies that whatever supplies the color is avery thin coating over a different underlying material in which the geologic boundary occurs. The colored coating may be a seasonal frost composed of compounds volatile enough to be sublimated at the very low temperatures (40 °K to 50 °K, or -387.4 °F to -369.4 °F) prevailing near Triton's surface. Possible compositions of the frost layer include methane (which turns red when irradiated), carbon monoxide or nitrogen. The color in this image is somewhat exaggerated: Triton is primarily a white object with a pinkish cast in some areas.",https://photojournal.jpl.nasa.gov/jpeg/PIA02213.jpg,1999-08-20
Triton,"The smallest features that can be seen in this false color image of Neptune's largest satellite, Triton, are about 47 km (29 miles) across. The image, taken by Voyager 2 early in the morning of Aug. 23, 1989, is a composite of three images taken through ultraviolet, green, and violet filters. The image offers an example of the kinds of puzzles scientists face on the eve of an encounter: Mottling in the bright southern hemisphere may be the result of topography, if Triton's crust is predominantly water ice, which is rigid at Triton's surface temperature. Alternatively, the mottling could be due to markings on a smooth surface, if the crust is composed of nitrogen, carbon monoxide, or methane ice, since they are soft at the same temperature.",https://photojournal.jpl.nasa.gov/jpeg/PIA02212.jpg,1989-08-23
Miranda,View of Miranda showing light and dark banded scarps near the boundary of the banded ovoid and a deep graben that bounds the ovoid in this region.,https://photojournal.jpl.nasa.gov/jpeg/PIA02218.jpg,1999-08-24
Neptune’s Clouds,"The bright cirrus-like clouds of Neptune change rapidly, often forming and dissipating over periods of several to tens of hours. In this sequence Voyager 2 observed cloud evolution in the region around the Great Dark Spot (GDS). The surprisingly rapid changes which occur separating each panel shows that in this region Neptune's weather is perhaps as dynamic and variable as that of the Earth. However, the scale is immense by our standards -- the Earth and the GDS are of similar size -- and in Neptune's frigid atmosphere, where temperatures are as low as 55 degrees Kelvin (-360 F), the cirrus clouds are composed of frozen methane rather than Earth's crystals of water ice.",https://photojournal.jpl.nasa.gov/jpeg/PIA01982.jpg,1999-10-14
Io,"Voyager 2 took this picture of Io on the evening of July 9, 1979, from a range of 1.2 million kilometers. On the limb of Io are two blue volcanic eruption plumes about 100 kilometers high. These two plumes were first seen by Voyager 1 in March, 1979, and are designated Plume 5 (upper) and Plume 6 (lower). They have apparently been erupting for a period of at least 4 months and probably longer. A total of six plumes have been seen by Voyager 2, all of which were first seen by Voyager 1. The largest plume viewed by Voyager 1 (Plume 1) is no longer erupting. Plume 4 was not viewed on the edge of the moon's disc by Voyager 2 and therefore it is not known whether or not it is still erupting. This picture is one of a series taken to monitor the eruptions over a 6 hour period.",https://photojournal.jpl.nasa.gov/jpeg/PIA01362.jpg,1979-07-09
3 Images of Neptune,"These three images of Neptune were acquired 90 minutes apart by the Voyager 2 spacecraft on April 3, 1989, from a range of 208 million kilometers (129 million miles). Several atmospheric features (clouds) are visible. In addition to the dark band encircling the south polar region, a large dark spot extends from latitude 20 S. to 30 S. and spans 35 degrees in longitude. It rotates with a period between 17 and 18 hours. Relative to the size of the planet, the spot's dimensions are similar to those of the Great Red Spot of Jupiter. These images were taken exclusively through the clear filter of the narrow angle camera, which is most sensitive to blue light. The spot is 10 percent darker than its surroundings. Resolution of the images is about 3850 kilometers (2400 miles) per line pair. Images taken 70 days earlier show either the same spot or a similar spot, which appears darker than its surroundings through the clear filter but brighter through the orange filter. Clouds visible in the orange images are thought to be at higher altitudes than those visible here, and may have different scattering properties at the two wavelengths. The Voyager cameras will be tracking these atmospheric features during the next three months in order to target them for close-up imaging in the days before the spacecraft's closest approach to Neptune on August 24, 1989.",https://photojournal.jpl.nasa.gov/jpeg/PIA01363.jpg,1989-04-03
Neptune,"This photograph of Neptune shows three of the features that Voyager 2 has been photographing during recent weeks. At the north is the Great Dark Spot, accompanied by bright, white clouds that undergo rapid changes in appearance. To the south of the Great Dark Spot is the bright feature that Voyager scientists have nicknamed ""Scooter."" Still farther south is the feature called ""Dark Spot 2,"" which has a bright core. Each feature moves eastward at a different velocity, so it is only occasionally that they appear close to each other, such as at the time this picture was taken.",https://photojournal.jpl.nasa.gov/jpeg/PIA02219.jpg,1999-10-14
Neptune’s Rings,"This 591-second exposure of the rings of Neptune were taken with the clear filter by the Voyager 2 wide-angle camera. The two main rings are clearly visible and appear complete over the region imaged. Also visible in this image is the inner faint ring and the faint band which extends smoothly from the ring roughly halfway between the two bright rings. Both of these newly discovered rings are broad and much fainter than the two narrow rings. The bright glare is due to over-exposure of the crescent on Neptune. Numerous bright stars are evident in the background. Both bright rings have material throughout their entire orbit, and are therefore continuous.",https://photojournal.jpl.nasa.gov/jpeg/PIA02224.jpg,1999-10-29
Neptune Shadows,"This image of Neptune shows the discovery of shadows in Neptune's atmosphere, shadows cast onto a deep cloud band by small elevated clouds. They are the first cloud shadows ever seen by Voyager on any planet. Estimates of the height of these discrete clouds above the underlying cloud bank can be obtained by careful analysis of this data.",https://photojournal.jpl.nasa.gov/jpeg/PIA02220.jpg,1999-10-15
Triton,"This photo of Triton is one of a continuing series of ""observatory phase"" images obtained by the Voyager spacecraft. Lines inscribed on the image at right form a reference grid used by the Imaging Science Team.",https://photojournal.jpl.nasa.gov/jpeg/PIA02221.jpg,1999-10-29
Neptune Clouds on the Dark Spot,"This photo was taken by Voyager 2's wide-angle camera. Light at methane wavelengths is mostly absorbed in the deeper atmosphere. The bright, white feature is a high-altitude cloud just south of the Great Dark Spot. Other, smaller clouds associated with the Great Dark Spot are white, and are also at high altitudes.",https://photojournal.jpl.nasa.gov/jpeg/PIA02222.jpg,1999-10-29
Neptune’s Small Dark Spot (D2),"This bulls-eye view of Neptune's small dark spot (D2) was obtained by Voyager 2's narrow-angle camera. Banding surrounding the feature indicates unseen strong winds, while structures within the bright spot suggest both active upwelling of clouds and rotation about the center. A rotation rate has not yet been measured, but the V-shaped structure near the right edge of the bright area indicates that the spot rotates clockwise. Unlike the Great Red Spot on Jupiter, which rotates counterclockwise, if the D2 spot on Neptune rotates clockwise, the material will be descending in the dark oval region. The fact that infrared data will yield temperature information about the region above the clouds makes this observation especially valuable.",https://photojournal.jpl.nasa.gov/jpeg/PIA02223.jpg,1999-10-29
Saturn’s outer satellite - Phoebe,"Voyager 2 took these images of Saturn's outer satellite Phoebe, on Sept. 4, 1981, from 2.2 million kilometers (1.36 million miles) away. This pair shows two different hemispheres of the satellite. The left image shows a bright mountain on the upper right edge reflecting the light of the setting sun. This mountain is possibly the central peak of a large impact crater taking up most of the upper right quadrant of Phoebe in this view. The right images shows a hemisphere with an intrinsically bright spot in the top portion of the image as well as the ridges appearing bright in the sunset light of the lower right. These images were processed by the Multimission Image Processing Laboratory of the Jet Propulsion Laboratory.",https://photojournal.jpl.nasa.gov/jpeg/PIA02229.jpg,1999-12-10
Saturn - North Polar Region,"The north polar region of Saturn is pictured in great detail in this Voyager 2 image obtained Aug. 25 from a range of 633,000 kilometers (393,000 miles). Two oval cloud systems some 250 km. (150 mi.) across are visible at about 72 degrees north latitude. The bright spot in the center of the leftmost cloud is a convective cloud storm about 60 km. (37 mi.) across. The outer ring of material rotates in an anti-cyclonic sense (counterclockwise in the northern hemisphere). A similar cloud structure of comparable dimension appears at 55 degrees north (bottom center of this picture). These northern latitudes contain many bright, small-scale cloud spots--only a few tens of kilometers across--representative of convective cloud systems. Across the top of this image stretch several long, linear, wavelike features that may mark the northernmost east-flowing jet in Saturn's atmosphere. In this orange-and-violet-image composite, the smallest features visible are about 16 km. (10 mi.) across.",https://photojournal.jpl.nasa.gov/jpeg/PIA02226.jpg,1999-12-10
Two-image Mosaic of Saturn’s Rings,"This computer-assembled two-image mosaic of Saturn's rings, taken by NASA's Voyager 1 on Nov. 6, 1980 at a range of 8 million kilometers (5 million miles), shows approximately 95 individual concentric features in the rings. The extraordinarily complex structure of the rings is easily seen across the entire span of the ring system. The ring structure, once thought to be produced by the gravitational interaction between Saturn's satellites and the orbit of ring particles, has now been found to be too complex for this explanation alone. The 14th satellite of Saturn, discovered by Voyager 1, is seen (upper left) just inside the narrow F-ring, which is less than 150 kilometers (93 miles wide).",https://photojournal.jpl.nasa.gov/jpeg/PIA02227.jpg,1980-11-06
Triton Mosaic,"This picture of Triton is a mosaic of the highest resolution images taken by Voyager 2 on Aug. 25, 1989 from a distance of about 40,000 kilometers (24,800 miles). The mosaic is superimposed on the lower resolution mapping images taken about 2 hours earlier in order to fill in gaps between high resolution images. The smallest features that can be seen on the images are about 0.8 kilometers (0.5 miles) across. The terminator (line separating day and night) is at the top of the picture and is centered at about 30 degrees north latitude and 330 degrees longitude. These highest resolution images were targeted for the terminator region to show details of the topography by the shadows it casts. Near the center of the picture is a depression filled with smooth plains that are probably ices which were once erupted in a fluid state. The depth of the depression is about 300 meters (900 feet) and the prominent fresh impact crater on its floor is about 20 kilometers (12 miles) in diameter and about 1 kilometer (0.6 mile) deep. On the right is an elongate crater with adjacent dark deposits above it. This feature may be an explosive eruption vent formed by gaps within the ice. The linear structure on the left is probably a fracture along which fresh ice has been extruded.",https://photojournal.jpl.nasa.gov/jpeg/PIA02235.jpg,1989-08-25
Triton’s Surface Topography,"Voyager 2 was 530,000 kilometers (330,000 miles) from Neptune's largest satellite, Triton, when this photo was taken, Aug. 24, 1989. With a resolution of 10 kilometers (6 miles), this is the first photo of Triton to reveal surface topography. The south pole, continuously illuminated by sunlight at this season, is at bottom left. The boundary between the bright southern hemisphere and the darker northern hemisphere is clearly visible. Both the darker regions to the north and the very bright sub-equatorial band show a complex pattern of irregular topography that somewhat resembles ""fretted terrain"" on parts of Venus and Mars. The pattern of dark and light regions over most of the southern hemisphere will require higher-resolution images for interpretation. Also evident are long, straight lines that appear to be surface expressions of internal, tectonic processes. No large impact craters are visible, suggesting that the crust of Triton has been renewed relatively recently that is, within the past billion years or less.",https://photojournal.jpl.nasa.gov/jpeg/PIA02234.jpg,1989-08-24
Voyager’s Color Image of Triton,"Features as small as 100 km (62 miles) across can be seen in this color image of Neptune's satellite Triton, photographed by Voyager 2 on Aug. 20, 1989, while it was still 5.4 million km (3.3 million miles) from Neptune. Triton's overall pinkish color may be due to reddish materials produced by irradiation of methane gas and ice on the satellite. The dark areas near the top of the image seem to be part of a belt of dark markings observed near Triton's equator at different longitudes. Generally, darker areas on Triton appear to be somewhat redder in color than brighter areas. The central longitude in the image is 123 degrees. Here the south pole is at about 6 o'clock, approximately one sixth of the way up from the bottom. The color image was made from three black and white frames, taken through clear, violet and green filters.",https://photojournal.jpl.nasa.gov/jpeg/PIA02246.jpg,1989-08-20
Voyager’s Parting Shot of Triton,"Voyager 2 obtained this parting shot of Triton, Neptune's largest satellite, shortly after closest approach to the moon and passage through its shadow on the morning of Aug. 25, 1989. The distance to Triton was 90,000 kilometers (56,000 thousand miles) and the phase angle was 155 degrees, so that only a thin crescent of Triton's south polar region can be seen. This image was assembled using the green, blue and violet filters of Voyager's wide angle camera. Because of the high phase angle, and perhaps because of scattering sunlight in Triton's hazy atmosphere, few surface features are discernible. Faint linear markings near the center of the crescent may be shadows case by surface features or by clouds, and the brightness of the left (western) horn of the crescent compared to the right horn may be a result of variable haze in the atmosphere.",https://photojournal.jpl.nasa.gov/jpeg/PIA02247.jpg,1989-08-25
Neptune’s Blue-green Atmosphere,"Neptune's blue-green atmosphere is shown in greater detail than ever before by the Voyager 2 spacecraft as it rapidly approaches its encounter with the giant planet. This color image, produced from a distance of about 16 million kilometers, shows several complex and puzzling atmospheric features. The Great Dark Spot (GDS) seen at the center is about 13,000 km by 6,600 km in size -- as large along its longer dimension as the Earth. The bright, wispy ""cirrus-type"" clouds seen hovering in the vicinity of the GDS are higher in altitude than the dark material of unknown origin which defines its boundaries. A thin veil often fills part of the GDS interior, as seen on the image. The bright cloud at the southern (lower) edge of the GDS measures about 1,000 km in its north-south extent. The small, bright cloud below the GDS, dubbed the ""scooter,"" rotates faster than the GDS, gaining about 30 degrees eastward (toward the right) in longitude every rotation. Bright streaks of cloud at the latitude of the GDS, the small clouds overlying it, and a dimly visible dark protrusion at its western end are examples of dynamic weather patterns on Neptune, which can change significantly on time scales of one rotation (about 18 hours).",https://photojournal.jpl.nasa.gov/jpeg/PIA02245.jpg,2000-02-16
Io - Crescent with Plumes,"Voyager 2 took this picture of Io July 10, 1979, from a range of 1.2 million kilometers (750,000 miles). It was one of the last of an extensive sequence of ""volcano watch"" pictures planned as a time lapse study of the nearest of Jupiter's Galilean satellites. The sunlit crescent of Io is seen at the left, and the night side illuminated by light reflected from Jupiter can also be seen. Three volcanic eruption plumes are visible on the limb. All three were previously seen by Voyager 1. On the bright limb Plume 5 (upper) and Plume 6 (lower) are about 100 kilometers high, while Plume 2 on the dark limb is about 185 kilometers high and 325 kilometers wide. The dimensions of Plume 2 are about 1 1/2 times greater than during the Voyager 1 encounter, indicating that the intensity of the eruptions has increased during the four-month time interval between the Voyager encounters. The three volcanic eruptions and at least three others have apparently been active at roughly the same intensity or greater for a period of at least four months.",https://photojournal.jpl.nasa.gov/jpeg/PIA02254.jpg,1979-07-10
Callisto,"This black and white image of Callisto was taken by Voyager 2 about 3:20 A.M PDT Saturday, July 7, from a range of about 1.1 million kilometers (675,000 miles). The picture has been enhanced to reveal detail in the scene. Voyager l's high resolution coverage was of the hemisphere just over the right-hand (eastern) horizon, and the large ring structure discovered by Voyager 1 is just over the eastern limb. This image shows yet another ring structure in the upper part of the picture. Callisto exhibits some of the most ancient terrain seen on any of the satellites. Scientists think Callisto's surface is a mixture of ice and rock dating back to the final stages of planetary accretion (over 4 billion years ago) when the surface was pockmarked by a torrential bombardment of meteorites. Younger craters show as bright spots, probably because they expose fresh ice and frost.",https://photojournal.jpl.nasa.gov/jpeg/PIA02253.jpg,2000-04-24
Voyager 2 Jupiter Eruption Movie,"This movie records an eruptive event in the southern hemisphere of Jupiter over a period of 8 Jupiter days. Prior to the event, an undistinguished oval cloud mass cruised through the turbulent atmosphere. The eruption occurs over avery short time at the very center of the cloud. The white eruptive material is swirled about by the internal wind patterns of the cloud. As a result of the eruption, the cloud then becomes a type of feature seen elsewhere on Jupiter known as ""spaghetti bowls.""",https://photojournal.jpl.nasa.gov/animation/PIA02257,1979-05-06
Neptune: Ring Arcs,"The Voyager spacecraft was 8.6 million kilometers (5.3 million miles) from Neptune when it took this 61 second exposure through the clear filter with the narrow angle camera on August 19, 1989. The Voyager cameras were programmed to make a systematic search for faint ring arcs and new satellites. The bright upper corner of the image is due to a residual image from a previous long exposure of the planet. The portion of the arc visible here is approximately 35 degrees in longitudinal extent, making it approximately 38,000 kilometers (24,000 miles) in length, and is broken up into three segments separated from each other by approximately 5 degrees. The trailing edge is at the upper right and has an abrupt end while the leading edge seems to fade into the background more gradually. This arc orbits very close to one of the newly discovered Neptune satellites, 1989N4. Close-up studies of this ring arc will be carried out in the coming days which will give higher spatial resolution at different lighting angles.",https://photojournal.jpl.nasa.gov/jpeg/PIA02256.jpg,1989-08-19
Voyager 2 Movie of Saturn’s Moon: Phoebe,"Voyager 2 took this photo sequence of Saturn's outer satellite, Phoebe, on Sept. 4, 1981, from 2.2 million kilometers (1.36 million miles) away. The top image is the normal version and the bottom is an enhanced version to increase resolution. This sequence lasts 23.4 hours and contains 35 images. The early images were taken about 43 minutes apart, while the later ones are about 29 minutes apart. There are two significant gaps in the sequence: images 7 and 8 are separated by 2.3 hours and images 19 and 20 are separated by 2.8 hours.",https://photojournal.jpl.nasa.gov/animation/PIA02260,1983-11-01
Tethys,"The Saturn satellite Tethys was viewed by Voyager 2 on Aug. 25 from a distance of 1 million kilometers (620,000 mi.). Evident on the surface of this icy moon is an enormous impact crater almost 400 km. (250 mi.) in diameter and about 15 km. (10 mi.) deep. Tethys itself is only 1,050 km. (650 mi.) in diameter. The crater contains a central peak about as high as the crater is deep; it is the result of rebound after the impact. Tethys resembles its sister satellite Mimas, seen closeup by Voyager 1 last fall. That body has a crater 130 km. (80 mi.) in diameter. The Tethys crater, which is so large that Mimas would fit inside, is on the opposite side of the great rift valley observed by Voyager 1. Many other, smaller craters pock-mark the surface here.",https://photojournal.jpl.nasa.gov/jpeg/PIA02276.jpg,2000-05-23
Saturn’s Rings - High Resolution,"Voyager 2 obtained this high-resolution picture of Saturn's rings Aug. 22, when the spacecraft was 4 million kilometers (2.5 million miles) away. Evident here are the numerous ""spoke"" features, in the B-ring; their very sharp, narrow appearance suggests short formation times. Scientists think electromagnetic forces are responsible in some way for these features, but no detailed theory has been worked out. Pictures such as this and analyses of Voyager 2's spoke movies may reveal more clues about the origins of these complex structures.",https://photojournal.jpl.nasa.gov/jpeg/PIA02275.jpg,2000-05-23
